NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_44	RRM2	ribonucleotide reductase regulatory subunit M2 [Source:HGNC Symbol;Acc:HGNC:10452]	6564	-0.008291048929095268	-0.35478643	No	
row_45	PTTG1	PTTG1 regulator of sister chromatid separation, securin [Source:HGNC Symbol;Acc:HGNC:9690]	6720	-0.034988343715667725	-0.3675944	No	
row_46	CEP55	centrosomal protein 55 [Source:HGNC Symbol;Acc:HGNC:1161]	6756	-0.042274992913007736	-0.3701657	No	
row_47	AURKA	aurora kinase A [Source:HGNC Symbol;Acc:HGNC:11393]	6867	-0.06701677292585373	-0.37886155	No	
row_48	SPDL1	spindle apparatus coiled-coil protein 1 [Source:HGNC Symbol;Acc:HGNC:26010]	7108	-0.12762345373630524	-0.39800778	No	
row_49	SMC4	structural maintenance of chromosomes 4 [Source:HGNC Symbol;Acc:HGNC:14013]	7150	-0.13981632888317108	-0.40017727	No	
row_50	CDC6	cell division cycle 6 [Source:HGNC Symbol;Acc:HGNC:1744]	7217	-0.15720048546791077	-0.40430295	No	
row_51	PBK	PDZ binding kinase [Source:HGNC Symbol;Acc:HGNC:18282]	7253	-0.16189171373844147	-0.405758	No	
row_52	CENPU	centromere protein U [Source:HGNC Symbol;Acc:HGNC:21348]	7469	-0.21490485966205597	-0.42197123	No	
row_53	PLEK2	pleckstrin 2 [Source:HGNC Symbol;Acc:HGNC:19238]	7506	-0.22477859258651733	-0.42292413	No	
row_54	DSG2	desmoglein 2 [Source:HGNC Symbol;Acc:HGNC:3049]	7593	-0.24710585176944733	-0.4279056	No	
row_55	CDC20	cell division cycle 20 [Source:HGNC Symbol;Acc:HGNC:1723]	7683	-0.2635510265827179	-0.43298778	No	
row_56	MCM10	minichromosome maintenance 10 replication initiation factor [Source:HGNC Symbol;Acc:HGNC:18043]	7728	-0.2756531536579132	-0.4341438	No	
row_57	FEN1	flap structure-specific endonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3650]	7753	-0.2835017740726471	-0.43353182	No	
row_58	KIF14	kinesin family member 14 [Source:HGNC Symbol;Acc:HGNC:19181]	7785	-0.2944389283657074	-0.4334109	No	
row_59	NUSAP1	nucleolar and spindle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18538]	7802	-0.29832935333251953	-0.43198264	No	
row_60	KIFC1	kinesin family member C1 [Source:HGNC Symbol;Acc:HGNC:6389]	7912	-0.30872267484664917	-0.43833807	No	
row_61	CCNF	cyclin F [Source:HGNC Symbol;Acc:HGNC:1591]	7994	-0.3151356279850006	-0.44226095	No	
row_62	TMSB10	thymosin beta 10 [Source:HGNC Symbol;Acc:HGNC:11879]	8015	-0.32297593355178833	-0.44094163	No	
row_63	MRPS15	mitochondrial ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:14504]	8076	-0.34078913927078247	-0.44284558	No	
row_64	PCLAF	PCNA clamp associated factor [Source:HGNC Symbol;Acc:HGNC:28961]	8102	-0.3492569029331207	-0.4417047	No	
row_65	DBF4	DBF4 zinc finger [Source:HGNC Symbol;Acc:HGNC:17364]	8190	-0.37540093064308167	-0.4455736	No	
row_66	CCNE2	cyclin E2 [Source:HGNC Symbol;Acc:HGNC:1590]	8232	-0.387811541557312	-0.44542873	No	
row_67	GINS1	GINS complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28980]	8285	-0.39989137649536133	-0.44610322	No	
row_68	MAD2L1	mitotic arrest deficient 2 like 1 [Source:HGNC Symbol;Acc:HGNC:6763]	8584	-0.4232182800769806	-0.46740574	No	
row_69	KIF18B	kinesin family member 18B [Source:HGNC Symbol;Acc:HGNC:27102]	8596	-0.42751196026802063	-0.4643482	No	
row_70	CDK1	cyclin dependent kinase 1 [Source:HGNC Symbol;Acc:HGNC:1722]	8598	-0.42761167883872986	-0.46044233	No	
row_71	H2AZ1	H2A.Z variant histone 1 [Source:HGNC Symbol;Acc:HGNC:4741]	8784	-0.4681973457336426	-0.4717496	No	
row_72	RPA3	replication protein A3 [Source:HGNC Symbol;Acc:HGNC:10291]	8823	-0.4820065200328827	-0.47047147	No	
row_73	DTL	denticleless E3 ubiquitin protein ligase homolog [Source:HGNC Symbol;Acc:HGNC:30288]	8868	-0.493926078081131	-0.46959049	No	
row_74	MELK	maternal embryonic leucine zipper kinase [Source:HGNC Symbol;Acc:HGNC:16870]	8893	-0.5020124316215515	-0.4669393	No	
row_75	TACC3	transforming acidic coiled-coil containing protein 3 [Source:HGNC Symbol;Acc:HGNC:11524]	8910	-0.5084851384162903	-0.4635498	No	
row_76	RAD51AP1	RAD51 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16956]	8919	-0.5125735402107239	-0.45944422	No	
row_77	DNA2	DNA replication helicase/nuclease 2 [Source:HGNC Symbol;Acc:HGNC:2939]	8932	-0.5160784125328064	-0.45564488	No	
row_78	IFT25	intraflagellar transport 25 [Source:HGNC Symbol;Acc:HGNC:25019]	9087	-0.5660598874092102	-0.463412	No	
row_79	PLK1	polo like kinase 1 [Source:HGNC Symbol;Acc:HGNC:9077]	9189	-0.5962185263633728	-0.46640652	No	
row_80	ACACA	acetyl-CoA carboxylase alpha [Source:HGNC Symbol;Acc:HGNC:84]	9284	-0.6287652850151062	-0.46850413	No	
row_81	ERCC6L	ERCC excision repair 6 like, spindle assembly checkpoint helicase [Source:HGNC Symbol;Acc:HGNC:20794]	9382	-0.6489439606666565	-0.47066763	No	
row_82	LMNB1	lamin B1 [Source:HGNC Symbol;Acc:HGNC:6637]	9398	-0.6489439606666565	-0.46588257	No	
row_83	BRCA1	BRCA1 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1100]	9606	-0.7087944746017456	-0.4768088	Yes	
row_84	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3288]	9676	-0.7368198037147522	-0.47577953	Yes	
row_85	KIF23	kinesin family member 23 [Source:HGNC Symbol;Acc:HGNC:6392]	9705	-0.7509642839431763	-0.47114402	Yes	
row_86	HMGB2	high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000]	9715	-0.7553269267082214	-0.46485773	Yes	
row_87	CENPM	centromere protein M [Source:HGNC Symbol;Acc:HGNC:18352]	9738	-0.7653436660766602	-0.4595796	Yes	
row_88	FBXO5	F-box protein 5 [Source:HGNC Symbol;Acc:HGNC:13584]	9767	-0.7752014398574829	-0.45471784	Yes	
row_89	MYBL2	MYB proto-oncogene like 2 [Source:HGNC Symbol;Acc:HGNC:7548]	9826	-0.7762597799301147	-0.4523884	Yes	
row_90	HJURP	Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444]	9986	-0.8477282524108887	-0.4579506	Yes	
row_91	HMMR	hyaluronan mediated motility receptor [Source:HGNC Symbol;Acc:HGNC:5012]	10084	-0.8730199337005615	-0.45802298	Yes	
row_92	SHCBP1	SHC binding and spindle associated 1 [Source:HGNC Symbol;Acc:HGNC:29547]	10094	-0.8767780661582947	-0.45060328	Yes	
row_93	CCNB2	cyclin B2 [Source:HGNC Symbol;Acc:HGNC:1580]	10143	-0.8988522291183472	-0.4462824	Yes	
row_94	TPX2	TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]	10170	-0.9132333993911743	-0.43996304	Yes	
row_95	ESPL1	extra spindle pole bodies like 1, separase [Source:HGNC Symbol;Acc:HGNC:16856]	10221	-0.9343688488006592	-0.43548018	Yes	
row_96	CENPE	centromere protein E [Source:HGNC Symbol;Acc:HGNC:1856]	10286	-0.9589166641235352	-0.43195456	Yes	
row_97	JPT1	Jupiter microtubule associated homolog 1 [Source:HGNC Symbol;Acc:HGNC:14569]	10306	-0.9626706838607788	-0.42458066	Yes	
row_98	CCNA2	cyclin A2 [Source:HGNC Symbol;Acc:HGNC:1578]	10369	-1.002254605293274	-0.42048115	Yes	
row_99	TMPO	thymopoietin [Source:HGNC Symbol;Acc:HGNC:11875]	10531	-1.08078932762146	-0.4240378	Yes	
row_100	KPNA2	karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395]	10543	-1.08876371383667	-0.4148093	Yes	
row_101	NEK2	NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]	10634	-1.1438299417495728	-0.4117612	Yes	
row_102	KIF4A	kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339]	10663	-1.1603912115097046	-0.4033048	Yes	
row_103	CENPF	centromere protein F [Source:HGNC Symbol;Acc:HGNC:1857]	10686	-1.1816942691802979	-0.3941411	Yes	
row_104	LSM4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17259]	10725	-1.207326889038086	-0.38609406	Yes	
row_105	PAQR4	progestin and adipoQ receptor family member 4 [Source:HGNC Symbol;Acc:HGNC:26386]	10741	-1.21309232711792	-0.3760442	Yes	
row_106	SMC2	structural maintenance of chromosomes 2 [Source:HGNC Symbol;Acc:HGNC:14011]	10769	-1.233938455581665	-0.3668167	Yes	
row_107	NCAPG	non-SMC condensin I complex subunit G [Source:HGNC Symbol;Acc:HGNC:24304]	10804	-1.2593799829483032	-0.3579449	Yes	
row_108	CKS2	CDC28 protein kinase regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:2000]	10853	-1.2879250049591064	-0.34999308	Yes	
row_109	MCM2	minichromosome maintenance complex component 2 [Source:HGNC Symbol;Acc:HGNC:6944]	10891	-1.3219430446624756	-0.34079167	Yes	
row_110	KIF2C	kinesin family member 2C [Source:HGNC Symbol;Acc:HGNC:6393]	10984	-1.3920023441314697	-0.33559704	Yes	
row_111	CHEK1	checkpoint kinase 1 [Source:HGNC Symbol;Acc:HGNC:1925]	10999	-1.40353524684906	-0.3236852	Yes	
row_112	TYMS	thymidylate synthetase [Source:HGNC Symbol;Acc:HGNC:12441]	11032	-1.433198094367981	-0.3130218	Yes	
row_113	RACGAP1	Rac GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:9804]	11085	-1.4805189371109009	-0.3036116	Yes	
row_114	UBE2C	ubiquitin conjugating enzyme E2 C [Source:HGNC Symbol;Acc:HGNC:15937]	11098	-1.4936649799346924	-0.29068914	Yes	
row_115	CDCA8	cell division cycle associated 8 [Source:HGNC Symbol;Acc:HGNC:14629]	11131	-1.5266501903533936	-0.27915365	Yes	
row_116	PRC1	protein regulator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:9341]	11163	-1.5548330545425415	-0.2672704	Yes	
row_117	GTSE1	G2 and S-phase expressed 1 [Source:HGNC Symbol;Acc:HGNC:13698]	11205	-1.6052618026733398	-0.25576392	Yes	
row_118	ASPM	assembly factor for spindle microtubules [Source:HGNC Symbol;Acc:HGNC:19048]	11220	-1.624297022819519	-0.24179186	Yes	
row_119	CENPA	centromere protein A [Source:HGNC Symbol;Acc:HGNC:1851]	11222	-1.6257497072219849	-0.22670463	Yes	
row_120	NCAPH	non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112]	11230	-1.6302770376205444	-0.2120836	Yes	
row_121	CCNB1	cyclin B1 [Source:HGNC Symbol;Acc:HGNC:1579]	11307	-1.7122070789337158	-0.20254491	Yes	
row_122	GMNN	geminin DNA replication inhibitor [Source:HGNC Symbol;Acc:HGNC:17493]	11319	-1.7286555767059326	-0.18734473	Yes	
row_123	LRP8	LDL receptor related protein 8 [Source:HGNC Symbol;Acc:HGNC:6700]	11357	-1.773275375366211	-0.17393135	Yes	
row_124	KIF20B	kinesin family member 20B [Source:HGNC Symbol;Acc:HGNC:7212]	11358	-1.7734533548355103	-0.15738098	Yes	
row_125	AURKB	aurora kinase B [Source:HGNC Symbol;Acc:HGNC:11390]	11478	-1.9612162113189697	-0.14916223	Yes	
row_126	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B [Source:HGNC Symbol;Acc:HGNC:1149]	11562	-2.105116128921509	-0.13655	Yes	
row_127	NDC80	NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16909]	11593	-2.1584882736206055	-0.11894852	Yes	
row_128	KIF20A	kinesin family member 20A [Source:HGNC Symbol;Acc:HGNC:9787]	11657	-2.278067111968994	-0.10302748	Yes	
row_129	DNMT3B	DNA methyltransferase 3 beta [Source:HGNC Symbol;Acc:HGNC:2979]	11717	-2.4461591243743896	-0.0851988	Yes	
row_130	TTK	TTK protein kinase [Source:HGNC Symbol;Acc:HGNC:12401]	11731	-2.4982120990753174	-0.062986374	Yes	
row_131	GINS4	GINS complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:28226]	11732	-2.4982120990753174	-0.039672345	Yes	
row_132	TOP2A	DNA topoisomerase II alpha [Source:HGNC Symbol;Acc:HGNC:11989]	11840	-2.929856538772583	-0.021397114	Yes	
row_133	DLGAP5	DLG associated protein 5 [Source:HGNC Symbol;Acc:HGNC:16864]	11873	-3.1372640132904053	0.0051690964	Yes	
